"FranchsieID","GoalieId","FHMID","Player.Name","LeagueId","newTeamID","TeamId","SubtotalForId","Season","isPlayoffs","GamesPlayed","Wins","Losses","OvertimeLosses","Minutes","PenaltyMinutes","Shutouts","GoalsAgainst","ShotsAgainst","Assists","EmptyGoalAgainst","PenaltyShotAttempts","Starts","Backups","PenaltyShotSaves","X","X.1"
"7",100174,"67","Geezus Kryyst",1,2,"7","NULL",52,1,5,1,4,0,299,0,0,22,200,0,0,0,5,0,0,NA,NA
"8",100181,"396","Patrice Nadeau",1,23,"8","NULL",52,0,13,8,5,0,793,0,1,39,399,1,2,10,13,37,12,NA,NA
"8",100157,"1100157","Chris Partridge",1,23,"8","NULL",52,0,37,23,7,7,2257,2,2,92,1129,1,0,21,37,13,25,NA,NA
"8",100157,"1100157","Chris Partridge",1,23,"8","NULL",52,1,19,10,9,0,1148,2,1,54,578,0,2,0,19,0,0,NA,NA
"9",100178,"264","Kata Vilde",1,1,"9","NULL",52,0,44,20,20,4,2677,0,0,142,1413,4,0,27,44,6,31,NA,NA
"9",100192,"1100192","Aleksi O'Koivu-Volkova",1,1,"9","NULL",52,0,6,4,2,0,360,0,1,14,214,0,0,0,6,44,0,NA,NA
"9",100178,"264","Kata Vilde",1,1,"9","NULL",52,1,13,6,5,2,785,0,1,34,390,0,0,0,13,0,0,NA,NA
"10",100197,"99","Harry Carpet",1,9,"10","NULL",52,0,44,19,18,7,2665,4,2,137,1604,0,1,11,44,6,28,NA,NA
"10",100193,"101","Eddy Ask Jr.",1,9,"10","NULL",52,0,6,5,1,0,364,4,1,17,175,0,1,5,6,44,5,NA,NA
"10",100197,"99","Harry Carpet",1,9,"10","NULL",52,1,4,0,4,0,240,0,0,21,179,0,0,0,4,0,0,NA,NA
"11",100296,"429","Knox Booth",1,11,"11","NULL",52,0,32,15,15,2,1935,2,2,106,952,3,1,14,32,18,23,NA,NA
"11",100295,"430","Nolan McMahon",1,11,"11","NULL",52,0,18,10,6,2,1089,2,2,53,566,0,1,7,18,32,13,NA,NA
"11",100296,"429","Knox Booth",1,11,"11","NULL",52,1,7,3,4,0,420,0,0,25,223,1,0,0,7,0,0,NA,NA
"12",100179,"165","Johannes Leitner",1,19,"12","NULL",52,0,44,22,17,5,2677,2,2,142,1416,0,0,22,44,6,34,NA,NA
"12",100159,"1100159","Ben Holtby",1,19,"12","NULL",52,0,2,1,1,0,120,0,0,12,60,0,0,0,2,44,0,NA,NA
"12",101310,"627","Mike Hroch",1,19,"12","NULL",52,0,4,1,1,2,245,0,0,16,123,0,0,0,4,0,0,NA,NA
"13",100302,"0","Tobias Lindeman",1,21,"13","NULL",52,0,6,0,0,0,184,0,0,10,101,0,0,0,2,41,0,NA,NA
"13",101309,"834","Elizabeth Doyle",1,21,"13","NULL",52,0,5,2,2,1,261,0,0,14,112,0,0,0,5,2,0,NA,NA
"13",100182,"1","Cedric Robinson",1,21,"13","NULL",52,0,46,26,17,2,2567,4,0,127,1341,1,2,11,43,7,27,NA,NA
"13",100182,"1","Cedric Robinson",1,21,"13","NULL",52,1,15,10,4,1,931,4,0,42,531,0,0,0,15,0,0,NA,NA
"14",102303,"565","Strom Chamberlain",1,5,"14","NULL",52,0,6,1,5,0,359,0,0,22,191,0,0,0,6,0,0,NA,NA
"14",100190,"363","Vivian Leblanc",1,5,"14","NULL",52,0,44,23,21,0,2645,4,1,127,1289,0,3,9,44,6,44,NA,NA
"15",100303,"","Ian Venables",2,NA,"19","NULL",52,1,6,2,3,1,379,0,0,16,168,0,1,0,6,0,0,NA,NA
"15",102309,"","Sergei Potvinov",2,NA,"19","NULL",52,0,27,9,10,4,1345,0,0,75,604,2,1,8,23,27,12,NA,NA
"15",100303,"","Ian Venables",2,NA,"19","NULL",52,0,33,12,13,2,1694,4,2,89,819,2,1,17,27,23,16,NA,NA
"16",102305,"","Samat Beibitzhanov",2,NA,"18","NULL",52,1,6,2,3,1,376,0,0,15,167,0,1,0,6,0,0,NA,NA
"16",102313,"","Jerry Huuveri",2,NA,"18","NULL",52,0,12,5,3,2,621,0,0,28,204,0,0,8,9,41,4,NA,NA
"16",102305,"","Samat Beibitzhanov",2,NA,"18","NULL",52,0,41,22,13,5,2442,4,0,115,1063,1,0,33,41,9,31,NA,NA
"17",101303,"","White Goodman",2,NA,"17","NULL",52,1,6,2,4,0,370,2,0,18,179,0,0,0,6,0,0,NA,NA
"17",102312,"","Joe Simpson",2,NA,"17","NULL",52,0,8,1,4,1,399,0,0,24,187,0,0,3,6,44,2,NA,NA
"17",101303,"","White Goodman",2,NA,"17","NULL",52,0,45,23,12,9,2671,4,2,115,1214,1,0,36,44,6,28,NA,NA
"18",102307,"","Olli Saarinen, Jr",2,NA,"52","NULL",52,1,6,2,4,0,360,0,0,18,127,0,1,0,6,0,0,NA,NA
"18",102316,"","Skyler Stevens",2,NA,"52","NULL",52,0,8,2,3,1,437,0,0,25,193,1,0,2,6,44,0,NA,NA
"18",102307,"","Olli Saarinen, Jr",2,NA,"52","NULL",52,0,44,16,24,4,2582,0,1,145,1184,2,2,12,44,6,33,NA,NA
"19",102314,"","A Jobin",2,NA,"15","NULL",52,1,10,6,4,0,581,0,0,29,269,0,0,0,10,0,0,NA,NA
"19",101304,"","Oleg Igorevich Burov",2,NA,"15","NULL",52,1,1,0,0,0,19,0,0,0,5,0,0,0,0,10,0,NA,NA
"19",102314,"","A Jobin",2,NA,"15","NULL",52,0,39,21,15,2,2254,0,0,137,1058,2,1,24,39,11,34,NA,NA
"19",101304,"","Oleg Igorevich Burov",2,NA,"15","NULL",52,0,16,8,3,1,782,0,0,34,349,0,0,4,11,39,8,NA,NA
"20",101309,"","Elizabeth Doyle",2,NA,"50","NULL",52,1,17,9,8,0,1001,0,2,53,448,1,0,0,17,0,0,NA,NA
"20",102315,"","Jason Voorhees",2,NA,"50","NULL",52,1,2,0,0,0,35,0,0,3,18,0,0,0,0,17,0,NA,NA
"20",102315,"","Jason Voorhees",2,NA,"50","NULL",52,0,14,3,6,1,661,0,0,39,328,0,0,2,11,39,0,NA,NA
"20",101309,"","Elizabeth Doyle",2,NA,"50","NULL",52,0,41,23,13,4,2389,4,1,113,1011,2,0,34,39,9,31,NA,NA
"21",101307,"","Luca Del Vecchio",2,NA,"21","NULL",52,1,13,7,5,1,737,0,2,35,294,0,0,0,13,0,0,NA,NA
"21",102308,"","Cillian Kavanagh",2,NA,"21","NULL",52,1,2,0,0,0,48,0,0,2,20,0,0,0,0,13,0,NA,NA
"21",101307,"","Luca Del Vecchio",2,NA,"21","NULL",52,0,32,17,10,5,1911,2,0,87,772,4,0,26,32,18,23,NA,NA
"21",102308,"","Cillian Kavanagh",2,NA,"21","NULL",52,0,20,8,8,2,1129,0,0,56,542,1,1,6,18,32,15,NA,NA
"24",102303,"","Strom Chamberlain",2,NA,"24","NULL",52,1,15,12,2,1,909,0,1,38,399,2,0,0,15,0,0,NA,NA
"24",102311,"","Separa Borro",2,NA,"24","NULL",52,0,19,9,5,1,973,0,1,50,428,2,0,5,14,36,11,NA,NA
"24",102303,"","Strom Chamberlain",2,NA,"24","NULL",52,0,37,18,12,5,2072,2,2,105,899,0,1,25,36,5,29,NA,NA
"25",100178,"","Kata Vilde",3,NA,"25","NULL",52,1,3,2,1,0,179,0,1,7,104,0,0,0,3,0,0,NA,NA
"25",100178,"","Kata Vilde",3,NA,"25","NULL",52,0,12,8,3,0,633,0,1,27,368,0,0,0,12,0,0,NA,NA
"25",100168,"","Sebastien Primeau",3,NA,"25","NULL",52,0,3,1,0,0,92,0,0,2,44,0,0,5,0,12,0,NA,NA
"26",100173,"","Aleister Cain",3,NA,"26","NULL",52,1,2,1,1,0,119,0,0,5,66,0,0,0,2,0,0,NA,NA
"26",102303,"","Strom Chamberlain",3,NA,"26","NULL",52,0,3,2,0,1,185,0,0,8,96,0,0,3,3,9,1,NA,NA
"26",100173,"","Aleister Cain",3,NA,"26","NULL",52,0,9,4,4,1,541,2,0,25,273,0,0,0,9,3,0,NA,NA
"27",100182,"","Cedric Robinson",3,NA,"56","NULL",52,1,3,3,0,0,183,0,0,10,147,0,0,0,3,0,0,NA,NA
"27",101307,"","Luca Del Vecchio",3,NA,"56","NULL",52,0,1,0,0,0,37,0,0,2,10,0,0,0,0,12,0,NA,NA
"27",100182,"","Cedric Robinson",3,NA,"56","NULL",52,0,12,10,2,0,687,2,0,30,331,2,0,3,12,0,8,NA,NA
"28",101309,"","Elizabeth Doyle",3,NA,"28","NULL",52,1,2,1,1,0,119,2,0,3,58,0,0,0,2,0,0,NA,NA
"28",100147,"","Beaujeaux Biscuit",3,NA,"28","NULL",52,0,8,3,3,2,464,0,0,29,258,1,0,2,8,4,0,NA,NA
"28",101309,"","Elizabeth Doyle",3,NA,"28","NULL",52,0,5,3,1,0,268,0,0,11,144,0,0,0,4,8,0,NA,NA
"29",100162,"","Tommy Tuck",3,NA,"29","NULL",52,0,5,2,2,0,190,0,0,8,108,0,0,4,2,10,2,NA,NA
"29",100194,"","Peter Larson",3,NA,"29","NULL",52,0,10,3,4,1,540,0,0,39,314,1,1,3,10,2,10,NA,NA
"30",100185,"","Billy Sorokin",3,NA,"30","NULL",52,0,12,6,3,1,659,0,1,34,382,0,0,6,12,0,6,NA,NA
"30",100200,"","Yuri Ushakov",3,NA,"30","NULL",52,0,2,0,2,0,70,0,0,4,43,0,0,0,0,12,0,NA,NA
"31",100148,"","Benjamin Blue",3,NA,"31","NULL",52,1,1,0,1,0,41,0,0,3,25,0,0,0,1,0,0,NA,NA
"31",100174,"","Geezus Kryyst",3,NA,"31","NULL",52,1,1,0,0,0,19,0,0,1,14,0,0,0,0,1,0,NA,NA
"31",100174,"","Geezus Kryyst",3,NA,"31","NULL",52,0,10,4,1,2,520,0,0,35,282,0,1,11,9,3,5,NA,NA
"31",100148,"","Benjamin Blue",3,NA,"31","NULL",52,0,5,3,1,1,220,0,0,10,111,0,0,5,3,9,2,NA,NA
"32",100197,"","Harry Carpet",3,NA,"32","NULL",52,0,12,5,7,0,625,0,1,43,387,1,0,0,12,0,0,NA,NA
"32",101303,"","White Goodman",3,NA,"32","NULL",52,0,3,0,0,0,94,0,0,4,62,0,0,0,0,12,0,NA,NA
"34",100295,"","Nolan McMahon",3,NA,"34","NULL",52,1,1,0,0,1,64,0,0,7,36,0,0,0,1,0,0,NA,NA
"34",100295,"","Nolan McMahon",3,NA,"34","NULL",52,0,10,5,5,0,499,0,0,40,256,0,0,9,10,2,8,NA,NA
"34",102318,"","Frans Eller",3,NA,"34","NULL",52,0,5,2,0,0,231,0,0,7,94,0,0,0,2,10,0,NA,NA
"35",100192,"","Aleksi O'Koivu-Volkova",3,NA,"35","NULL",52,1,1,0,1,0,60,0,0,2,31,0,0,0,1,0,0,NA,NA
"35",100192,"","Aleksi O'Koivu-Volkova",3,NA,"35","NULL",52,0,12,5,6,1,692,2,0,32,333,0,0,3,12,0,8,NA,NA
"35",102305,"","Samat Beibitzhanov",3,NA,"35","NULL",52,0,1,0,0,0,35,0,0,3,16,0,0,0,0,12,0,NA,NA
"36",100198,"","Emiko Spector",3,NA,"36","NULL",52,0,1,0,0,0,35,0,0,3,15,0,0,0,0,12,0,NA,NA
"36",100179,"","Johannes Leitner",3,NA,"36","NULL",52,0,12,5,6,1,696,0,0,38,385,1,1,8,12,0,9,NA,NA
"37",100189,"33","Tibuk Soonika",1,24,"43","NULL",52,0,44,26,14,4,2660,2,1,126,1497,0,1,11,44,6,32,NA,NA
"37",100185,"35","Billy Sorokin",1,24,"43","NULL",52,0,6,3,2,1,368,0,0,21,192,0,0,2,6,44,0,NA,NA
"37",100189,"33","Tibuk Soonika",1,24,"43","NULL",52,1,7,3,3,1,422,0,1,22,211,0,0,0,7,0,0,NA,NA
"38",100173,"463","Aleister Cain",1,25,"45","NULL",52,0,44,22,16,6,2669,2,0,131,1397,0,1,21,44,6,23,NA,NA
"38",100168,"330","Sebastien Primeau",1,25,"45","NULL",52,0,6,3,2,1,365,0,1,13,163,1,1,2,6,44,3,NA,NA
"38",100173,"463","Aleister Cain",1,25,"45","NULL",52,1,13,7,5,1,861,4,0,37,456,0,1,0,13,0,0,NA,NA
"40",100189,"","Tibuk Soonika",3,NA,"54","NULL",52,0,10,2,5,2,562,0,1,33,327,0,2,5,9,3,2,NA,NA
"40",100306,"","Markus Tegernako",3,NA,"54","NULL",52,0,5,0,3,0,166,0,0,19,96,0,2,0,3,9,0,NA,NA
"#N/A",102317,"","Ryan Aaron",2,NA,"2058","NULL",52,1,3,0,2,0,129,0,0,7,50,0,0,0,1,9,0,NA,NA
"#N/A",101308,"","Steven Vassallo",2,NA,"2058","NULL",52,1,9,4,4,0,489,0,1,26,226,0,0,0,9,1,0,NA,NA
"#N/A",102317,"","Ryan Aaron",2,NA,"2058","NULL",52,0,20,8,8,1,1029,2,2,58,436,0,0,11,17,33,15,NA,NA
"#N/A",101308,"","Steven Vassallo",2,NA,"2058","NULL",52,0,39,16,13,4,2015,4,1,103,819,2,2,11,33,17,24,NA,NA
"1",497,"497","White Goodman",1,17,"1","",53,0,41,7,33,0,2328.133333,NA,1,151,1609,NA,1,NA,NA,NA,NA,NA,NA
"1",495,"495","Patrick Niederreiter",1,17,"1","",53,0,15,2,8,0,672.5,NA,0,39,439,NA,3,NA,NA,NA,NA,NA,NA
"2",331,"331","Markus Tegernako",1,12,"2","",53,0,44,11,29,4,2533.8,NA,1,143,1677,NA,7,NA,NA,NA,NA,NA,NA
"2",530,"530","Kasperi Braulin",1,12,"2","",53,0,10,1,4,1,486.1666667,NA,0,32,343,NA,1,NA,NA,NA,NA,NA,NA
"3",297,"297","Emiko Spector",1,15,"3","",53,0,21,13,6,2,1271.366667,NA,2,44,550,NA,1,NA,NA,NA,NA,NA,NA
"3",298,"298","Tommy Tuck",1,15,"3","",53,0,29,19,7,3,1754.2,NA,2,76,761,NA,0,NA,NA,NA,NA,NA,NA
"3",298,"298","Tommy Tuck",1,15,"3","",53,1,9,5,3,1,607.8666667,NA,0,17,317,NA,1,NA,NA,NA,NA,NA,NA
"3",297,"297","Emiko Spector",1,15,"3","",53,1,9,5,3,0,535.1,NA,0,23,288,NA,1,NA,NA,NA,NA,NA,NA
"4",132,"132","Peter Larson",1,8,"4","",53,0,46,21,20,3,2674.516667,NA,4,114,1242,NA,2,NA,NA,NA,NA,NA,NA
"4",133,"133","Scottey Crawfling",1,8,"4","",53,0,6,4,2,0,341.45,NA,1,18,111,NA,0,NA,NA,NA,NA,NA,NA
"4",132,"132","Peter Larson",1,8,"4","",53,1,6,2,4,0,361.9666667,NA,1,15,197,NA,1,NA,NA,NA,NA,NA,NA
"4",133,"133","Scottey Crawfling",1,8,"4","",53,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"5",0,"0","Tobias Lindeman",1,26,"44","",53,0,11,2,4,1,530.9833333,NA,1,38,434,NA,0,NA,NA,NA,NA,NA,NA
"5",199,"199","Benjamin Blue",1,26,"44","",53,0,44,8,34,1,2490.283333,NA,0,154,1686,NA,5,NA,NA,NA,NA,NA,NA
"6",232,"232","Luca Del Vecchio",1,27,"61","",53,0,41,17,18,5,2338.216667,NA,3,118,1500,NA,3,NA,NA,NA,NA,NA,NA
"6",231,"231","Beaujeaux Biscuit",1,27,"61","",53,0,13,4,4,2,705.3666667,NA,1,34,359,NA,1,NA,NA,NA,NA,NA,NA
"7",66,"66","Elle Rush",1,2,"7","",53,0,6,5,1,0,360,NA,2,9,103,NA,0,NA,NA,NA,NA,NA,NA
"7",67,"67","Geezus Kryyst",1,2,"7","",53,0,44,35,6,3,2672.05,NA,5,94,1103,NA,0,NA,NA,NA,NA,NA,NA
"7",66,"66","Elle Rush",1,2,"7","",53,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"7",67,"67","Geezus Kryyst",1,2,"7","",53,1,15,12,3,0,913.9666667,NA,2,26,438,NA,0,NA,NA,NA,NA,NA,NA
"8",531,"531","Ian Venables",1,23,"8","",53,0,11,5,4,1,586.7666667,NA,1,24,308,NA,0,NA,NA,NA,NA,NA,NA
"8",396,"396","Patrice Nadeau",1,23,"8","",53,0,41,22,16,2,2424.216667,NA,3,105,1216,NA,3,NA,NA,NA,NA,NA,NA
"9",529,"529","Biz Nasty",1,1,"9","",53,0,9,4,0,3,459.1333333,NA,0,16,144,NA,1,NA,NA,NA,NA,NA,NA
"9",264,"264","Kata Vilde",1,1,"9","",53,0,44,27,14,2,2568.083333,NA,4,114,1156,NA,3,NA,NA,NA,NA,NA,NA
"9",529,"529","Biz Nasty",1,1,"9","",53,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"9",264,"264","Kata Vilde",1,1,"9","",53,1,7,3,3,1,434.4833333,NA,0,21,243,NA,0,NA,NA,NA,NA,NA,NA
"10",99,"99","Harry Carpet",1,9,"10","",53,0,46,5,34,3,2341.85,NA,1,189,2021,NA,3,NA,NA,NA,NA,NA,NA
"10",101,"101","Eddy Ask Jr.",1,9,"10","",53,0,20,1,7,0,668.1666667,NA,0,62,579,NA,1,NA,NA,NA,NA,NA,NA
"11",429,"429","Knox Booth",1,11,"11","",53,0,44,32,8,4,2653.466667,NA,4,105,1041,NA,0,NA,NA,NA,NA,NA,NA
"11",430,"430","Nolan McMahon",1,11,"11","",53,0,7,3,3,0,362.0166667,NA,0,14,120,NA,0,NA,NA,NA,NA,NA,NA
"11",429,"429","Knox Booth",1,11,"11","",53,1,10,3,2,5,708.35,NA,0,30,351,NA,1,NA,NA,NA,NA,NA,NA
"11",430,"430","Nolan McMahon",1,11,"11","",53,1,1,1,0,0,60,NA,0,2,15,NA,0,NA,NA,NA,NA,NA,NA
"12",627,"627","Mike Hroch",1,19,"12","",53,0,10,10,0,0,604.25,NA,4,7,166,NA,0,NA,NA,NA,NA,NA,NA
"12",165,"165","Johannes Leitner",1,19,"12","",53,0,40,32,7,1,2415,NA,7,74,975,NA,0,NA,NA,NA,NA,NA,NA
"12",165,"165","Johannes Leitner",1,19,"12","",53,1,11,5,5,1,663.15,NA,1,25,349,NA,0,NA,NA,NA,NA,NA,NA
"12",627,"627","Mike Hroch",1,19,"12","",53,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"13",1,"1","Cedric Robinson",1,21,"13","",53,0,43,28,13,1,2422.25,NA,5,86,1127,NA,1,NA,NA,NA,NA,NA,NA
"13",532,"532","Evgueni Marmeladov",1,21,"13","",53,0,12,7,1,0,579.4166667,NA,1,21,192,NA,1,NA,NA,NA,NA,NA,NA
"13",1,"1","Cedric Robinson",1,21,"13","",53,1,4,0,3,1,249.55,NA,0,19,171,NA,1,NA,NA,NA,NA,NA,NA
"13",532,"532","Evgueni Marmeladov",1,21,"13","",53,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"14",528,"528","Alexsandr Aleksandrov",1,5,"14","",53,0,5,0,0,0,116.7666667,NA,0,7,73,NA,0,NA,NA,NA,NA,NA,NA
"14",363,"363","Vivian Leblanc",1,5,"14","",53,0,43,18,23,2,2466.3,NA,3,124,1510,NA,0,NA,NA,NA,NA,NA,NA
"14",565,"565","Strom Chamberlain",1,5,"14","",53,0,7,4,2,1,424.0833333,NA,0,17,208,NA,0,NA,NA,NA,NA,NA,NA
"37",33,"33","Tibuk Soonika",1,24,"43","",53,0,44,21,21,2,2641.983333,NA,4,126,1298,NA,5,NA,NA,NA,NA,NA,NA
"37",35,"35","Billy Sorokin",1,24,"43","",53,0,7,3,3,0,362.6166667,NA,2,17,216,NA,0,NA,NA,NA,NA,NA,NA
"38",330,"330","Sebastien Primeau",1,25,"45","",53,0,9,4,4,1,542.05,NA,1,26,309,NA,0,NA,NA,NA,NA,NA,NA
"38",463,"463","Aleister Cain",1,25,"45","",53,0,42,25,13,3,2497.433333,NA,5,95,1235,NA,1,NA,NA,NA,NA,NA,NA
"38",463,"463","Aleister Cain",1,25,"45","",53,1,7,3,4,0,423.1333333,NA,0,22,266,NA,2,NA,NA,NA,NA,NA,NA
"38",330,"330","Sebastien Primeau",1,25,"45","",53,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"1",495,"495","Patrick Niederreiter",1,17,"1","",54,0,8,2,4,0,411.55,NA,0,17,226,NA,2,NA,NA,NA,NA,NA,NA
"1",497,"497","White Goodman",1,17,"1","",54,0,44,24,15,5,2623.15,NA,1,118,1443,NA,1,NA,NA,NA,NA,NA,NA
"2",728,"728","Malcolm Weekes",1,12,"2","",54,0,1,0,0,0,45.45,NA,0,5,30,NA,0,NA,NA,NA,NA,NA,NA
"2",331,"331","Markus Tegernako",1,12,"2","",54,0,44,12,30,2,2438.033333,NA,1,168,2000,NA,2,NA,NA,NA,NA,NA,NA
"2",530,"530","Kasperi Braulin",1,12,"2","",54,0,13,1,4,1,530.75,NA,0,41,398,NA,0,NA,NA,NA,NA,NA,NA
"3",297,"297","Emiko Spector",1,15,"3","",54,0,46,28,14,3,2713.2,NA,5,124,1378,NA,1,NA,NA,NA,NA,NA,NA
"3",330,"330","Sebastien Primeau",1,15,"3","",54,0,4,0,4,0,232.0666667,NA,0,18,158,NA,1,NA,NA,NA,NA,NA,NA
"3",165,"165","Johannes Leitner",1,15,"3","",54,0,1,1,0,0,60,NA,0,1,18,NA,0,NA,NA,NA,NA,NA,NA
"3",297,"297","Emiko Spector",1,15,"3","",54,1,6,2,2,2,384.4833333,NA,1,20,165,NA,0,NA,NA,NA,NA,NA,NA
"3",330,"330","Sebastien Primeau",1,15,"3","",54,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"4",462,"462","Lee Marshall",1,8,"4","",54,0,3,2,0,0,166.3,NA,1,5,62,NA,0,NA,NA,NA,NA,NA,NA
"4",630,"630","Samat Beibitzhanov",1,8,"4","",54,0,5,4,0,0,290.2166667,NA,1,7,72,NA,0,NA,NA,NA,NA,NA,NA
"4",132,"132","Peter Larson",1,8,"4","",54,0,44,23,17,4,2564.866667,NA,4,109,1304,NA,5,NA,NA,NA,NA,NA,NA
"4",132,"132","Peter Larson",1,8,"4","",54,1,4,0,3,1,246.8666667,NA,0,13,179,NA,1,NA,NA,NA,NA,NA,NA
"4",462,"462","Lee Marshall",1,8,"4","",54,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"5",165,"165","Johannes Leitner",1,26,"44","",54,0,38,0,28,0,1691.766667,NA,0,161,1745,NA,0,NA,NA,NA,NA,NA,NA
"5",594,"594","Jerry Huuveri",1,26,"44","",54,0,5,0,5,0,256.4,NA,0,25,222,NA,0,NA,NA,NA,NA,NA,NA
"5",663,"0","Tobias Lindeman",1,26,"44","",54,0,30,0,17,0,1032.983333,NA,0,120,1056,NA,1,NA,NA,NA,NA,NA,NA
"5",330,"330","Sebastien Primeau",1,26,"44","",54,0,1,0,0,0,17.2,NA,0,2,17,NA,0,NA,NA,NA,NA,NA,NA
"6",564,"564","Leo Bloomfield",1,27,"61","",54,0,1,1,0,0,60,NA,0,1,18,NA,0,NA,NA,NA,NA,NA,NA
"6",828,"828","Marques Brownlee",1,27,"61","",54,0,11,4,1,0,456.7,NA,2,24,222,NA,1,NA,NA,NA,NA,NA,NA
"6",232,"232","Luca Del Vecchio",1,27,"61","",54,0,44,10,32,2,2485.716667,NA,3,148,1670,NA,7,NA,NA,NA,NA,NA,NA
"7",67,"67","Geezus Kryyst",1,2,"7","",54,0,43,32,9,2,2596.616667,NA,8,96,1101,NA,0,NA,NA,NA,NA,NA,NA
"7",66,"66","Elle Rush",1,2,"7","",54,0,6,5,1,0,364.2333333,NA,2,8,73,NA,0,NA,NA,NA,NA,NA,NA
"7",596,"596","A Jobin",1,2,"7","",54,0,1,1,0,0,60,NA,0,2,17,NA,0,NA,NA,NA,NA,NA,NA
"7",66,"66","Elle Rush",1,2,"7","",54,1,1,0,0,0,3.283333333,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA
"7",596,"596","A Jobin",1,2,"7","",54,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"7",67,"67","Geezus Kryyst",1,2,"7","",54,1,15,8,6,1,929.2,NA,0,47,532,NA,3,NA,NA,NA,NA,NA,NA
"8",595,"595","Cillian Kavanagh",1,23,"8","",54,0,2,2,0,0,124.75,NA,0,5,64,NA,0,NA,NA,NA,NA,NA,NA
"8",396,"396","Patrice Nadeau",1,23,"8","",54,0,25,11,12,0,1350.4,NA,1,73,693,NA,1,NA,NA,NA,NA,NA,NA
"8",531,"531","Ian Venables",1,23,"8","",54,0,28,14,10,1,1548.566667,NA,0,86,803,NA,0,NA,NA,NA,NA,NA,NA
"9",264,"264","Kata Vilde",1,1,"9","",54,0,44,21,19,4,2599.833333,NA,2,144,1314,NA,4,NA,NA,NA,NA,NA,NA
"9",529,"529","Biz Nasty",1,1,"9","",54,0,9,5,0,1,421.1666667,NA,1,9,106,NA,0,NA,NA,NA,NA,NA,NA
"9",529,"529","Biz Nasty",1,1,"9","",54,1,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"9",264,"264","Kata Vilde",1,1,"9","",54,1,5,1,3,1,299,NA,0,13,148,NA,0,NA,NA,NA,NA,NA,NA
"10",99,"99","Harry Carpet",1,9,"10","",54,0,46,10,30,2,2508.033333,NA,4,145,1851,NA,3,NA,NA,NA,NA,NA,NA
"10",101,"101","Eddy Ask Jr.",1,9,"10","",54,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
"10",660,"660","Monty Montgomery",1,9,"10","",54,0,11,1,7,0,496.6833333,NA,0,46,397,NA,1,NA,NA,NA,NA,NA,NA
"11",429,"429","Knox Booth",1,11,"11","",54,0,36,20,16,0,2157,NA,3,88,1051,NA,1,NA,NA,NA,NA,NA,NA
"11",430,"430","Nolan McMahon",1,11,"11","",54,0,16,13,1,0,855.75,NA,3,25,330,NA,0,NA,NA,NA,NA,NA,NA
"11",429,"429","Knox Booth",1,11,"11","",54,1,12,7,4,1,649.8,NA,1,35,340,NA,1,NA,NA,NA,NA,NA,NA
"11",430,"430","Nolan McMahon",1,11,"11","",54,1,3,0,0,0,86.58333333,NA,0,3,46,NA,0,NA,NA,NA,NA,NA,NA
"12",199,"199","Benjamin Blue",1,19,"12","",54,0,44,25,17,1,2577.416667,NA,9,96,963,NA,0,NA,NA,NA,NA,NA,NA
"12",627,"627","Mike Hroch",1,19,"12","",54,0,8,3,4,0,428.05,NA,2,15,139,NA,2,NA,NA,NA,NA,NA,NA
"13",1,"1","Cedric Robinson",1,21,"13","",54,0,6,6,0,0,360,NA,1,8,64,NA,0,NA,NA,NA,NA,NA,NA
"13",834,"834","Elizabeth Doyle",1,21,"13","",54,0,44,35,7,2,2643.3,NA,8,84,971,NA,1,NA,NA,NA,NA,NA,NA
"13",1,"1","Cedric Robinson",1,21,"13","",54,1,1,0,0,0,10.7,NA,0,0,2,NA,0,NA,NA,NA,NA,NA,NA
"13",834,"834","Elizabeth Doyle",1,21,"13","",54,1,13,7,5,1,807.55,NA,1,34,440,NA,0,NA,NA,NA,NA,NA,NA
"14",363,"363","Vivian Leblanc",1,5,"14","",54,0,43,17,25,1,2534.133333,NA,2,136,1522,NA,1,NA,NA,NA,NA,NA,NA
"14",565,"565","Strom Chamberlain",1,5,"14","",54,0,7,2,4,1,427.5666667,NA,0,27,289,NA,0,NA,NA,NA,NA,NA,NA
"14",528,"528","Alexsandr Aleksandrov",1,5,"14","",54,0,2,0,0,0,51.66666667,NA,0,2,41,NA,0,NA,NA,NA,NA,NA,NA
