FHMID,Name,Season,1AS,2AS,3AS,RAS,AS,CC,Bojo Biscuit,Anton Razov,Aidan Richan,Jeff Dar,John McBride,Ryan Jesster,Scott Stevens,Ron Mexico,Turd Ferguson,Mike Honcho,Jay MacDonald,Sergei Karpotsov,Sarmad Khan
323,Julio Tokolosh,S49,,,,,,1,,,,,,,,,,,,,
326,James Truong,S49,,,,,,1,,,,,,,,,,,,,
325,Boruvka Banananak,S49,,,,,,1,,,,,,,,,,,,,
324,Barrett Blackwood,S49,,,,,,1,,,,,,,,,,,,,
303,Brady McIntyre,S49,,,,,,1,,,,,,,,,,,,,
307,Jordan Von Matt,S49,,,,,,1,,,,,,,,,,,,,
301,Karlstrasse Scholz,S49,,,,,,1,,,,,,,,,,,,,
1001440,Sven Brokstad,S49,,,,,,1,,,,,,,,,,,,,
304,FR Finn-Rhys,S49,,,,,,1,,,,,,,,,,,,,
298,Tommy Tuck,S49,,,,,,1,,,,,,,,,,,,,
529,Biz Nasty,S49,,,,,,1,,,,,,,,,,,,,
1100186,Mark Stewart,S49,,,,,,1,,,,,,,,,,,,,
478,DeMaricus Smyth,S49,1,,,,,,,,,,,,,,,,,,
1001489,Mikhail Lokitonov,S49,1,,,,,,,,,,,,,,,,,,
310,Tony Pepperoni,S49,1,,,,,,,,,,,,,,,,,,
533,Jon Toner,S49,1,,,,,,,,,,,,,,,,,,
717,GOD McZehrl,S49,1,,,,,,,,,,,,,,,,,,
165,Johannes Leitner,S49,1,,,,,,,,,,,,,,,,,,
216,Flacko Lagerfield,S49,,1,,,,,,,,,,,,,,,,,
181,Rafe Ulrich,S49,,1,,,,,,,,,,,,,,,,,
21,Hippo Passamus,S49,,1,,,,,,,,,,,,,,,,,
276,Otis B. Driftwood,S49,,1,,,,,,,,,,,,,,,,,
143,Barret McCarthy,S49,,1,,,,,,,,,,,,,,,,,
264,Kata Vilde,S49,,1,,,,,,,,,,,,,,,,,
278,Mike Izzy,S49,,,1,,,,,,,,,,,,,,,,
113,Lyndis Vakarian,S49,,,1,,,,,,,,,,,,,,,,
281,Shooter McGavin,S49,,,1,,,,,,,,,,,,,,,,
1001235,Ludwig Koch Schroder,S49,,,1,,,,,,,,,,,,,,,,
1001407,Tigole Bitties,S49,,,1,,,,,,,,,,,,,,,,
1,Cedric Robinson,S49,,,1,,,,,,,,,,,,,,,,
227,Gunnar Soderberg,S49,,,,1,,,,,,,,,,,,,,,
228,Olivier Cloutier,S49,,,,1,,,,,,,,,,,,,,,
23,Monkey D. Luffy,S49,,,,1,,,,,,,,,,,,,,,
40,Corey Kennedy,S49,,,,1,,,,,,,,,,,,,,,
207,Joln Dubolk,S49,,,,1,,,,,,,,,,,,,,,
99,Harry Carpet,S49,,,,1,,,,,,,,,,,,,,,
236,Rex Kirkby,S50,,,,,,,1,,,,,,,,,,,,
1001478,Richard Physt,S50,,,,,,,0,,,,,,,,,,,,
1001275,Zander Rhys,S50,,,,,,,0,,,,,,,,,,,,
278,Mike Izzy,S50,,,,,,,,1,,,,,,,,,,,
264,Kata Vilde,S50,,,,,,,,0,,,,,,,,,,,
281,Shooter McGavin,S50,,,,,,,,0,,,,,,,,,,,
1001592,Xavier Paquette,S50,,,,,,,,,1,,,,,,,,,,
70,Tig Murphy,S50,,,,,,,,,0,,,,,,,,,,
490,Jimmy Slothface,S50,,,,,,,,,0,,,,,,,,,,
1001489,Mikhail Lokitonov,S50,,,,,,,,,,0,,,,,,,,,
278,Mike Izzy,S50,,,,,,,,,,0,,,,,,,,,
510,Andreas Kvalheim,S50,,,,,,,,,,1,,,,,,,,,
1,Cedric Robinson,S50,,,,,,,,,,,0,,,,,,,,
67,Geezus Kryyst,S50,,,,,,,,,,,0,,,,,,,,
199,Benjamin Blue,S50,,,,,,,,,,,1,,,,,,,,
226,Austin Roenick,S50,,,,,,,,,,,,0,,,,,,,
48,Lallo Selman,S50,,,,,,,,,,,,0,,,,,,,
122,Mika Kandinsky,S50,,,,,,,,,,,,1,,,,,,,
209,Kristaps Ball,S50,,,,,,,,,,,,,1,,,,,,
70,Tig Murphy,S50,,,,,,,,,,,,,0,,,,,,
405,Charlie Schieck,S50,,,,,,,,,,,,,0,,,,,,
1001489,Mikhail Lokitonov,S50,,,,,,,,,,,,,,1,,,,,
209,Kristaps Ball,S50,,,,,,,,,,,,,,0,,,,,
492,Piotr Czerkawski,S50,,,,,,,,,,,,,,0,,,,,
6,Poopity Scoop,S50,,,,,,,,,,,,,,,1,,,,
1,Cedric Robinson,S50,,,,,,,,,,,,,,,,1,,,
492,Piotr Czerkawski,S50,,,,,,,,,,,,,,,,,1,,
193,Anders Christiansen,S50,,,,,,,,,,,,,,,,,1,,
1001543,Noah Konn,S50,,,,,,,,,,,,,,,,,1,,
1001489,Mikhail Lokitonov,S50,,,,,,,,,,,,,,,,,,1,
1001489,Mikhail Lokitonov,S50,,,,,,,,,,,,,,,,,,,1
278,Mike Izzy,S50,,,,,,1,,,,,,,,,,,,,
285,Barry Batsbak,S50,,,,,,1,,,,,,,,,,,,,
276,Otis B. Driftwood,S50,,,,,,1,,,,,,,,,,,,,
284,Esa Parmborg,S50,,,,,,1,,,,,,,,,,,,,
281,Shooter McGavin,S50,,,,,,1,,,,,,,,,,,,,
612,Nicky Pedersen Jr.,S50,,,,,,1,,,,,,,,,,,,,
146,Rainbow Dash,S50,,,,,,1,,,,,,,,,,,,,
279,Mikael Choybuk,S50,,,,,,1,,,,,,,,,,,,,
1001725,Mason Hudson,S50,,,,,,1,,,,,,,,,,,,,
291,Maxime Bouchard,S50,,,,,,1,,,,,,,,,,,,,
292,Brock Nuck,S50,,,,,,1,,,,,,,,,,,,,
290,Atlas Rush,S50,,,,,,1,,,,,,,,,,,,,
271,Brennan Kennedy Jr.,S50,,,,,,1,,,,,,,,,,,,,
273,Chico Smeb,S50,,,,,,1,,,,,,,,,,,,,
274,Bernik Vrzala,S50,,,,,,1,,,,,,,,,,,,,
1001506,Ostap Maksimov,S50,,,,,,1,,,,,,,,,,,,,
1001374,Casey Creller,S50,,,,,,1,,,,,,,,,,,,,
269,Prince Devitt,S50,,,,,,1,,,,,,,,,,,,,
264,Kata Vilde,S50,,,,,,1,,,,,,,,,,,,,
1100192,Aleksi O'Koivu-Volkova,S50,,,,,,1,,,,,,,,,,,,,
122,Mika Kandinsky,S50,1,,,,,,,,,,,,,,,,,,
1001489,Mikhail Lokitonov,S50,1,,,,,,,,,,,,,,,,,,
492,Piotr Czerkawski,S50,1,,,,,,,,,,,,,,,,,,
209,Kristaps Ball,S50,1,,,,,,,,,,,,,,,,,,
70,Tig Murphy,S50,1,,,,,,,,,,,,,,,,,,
199,Benjamin Blue,S50,1,,,,,,,,,,,,,,,,,,
476,Nicholas Williams,S50,,1,,,,,,,,,,,,,,,,,
84,Robert Phelps,S50,,1,,,,,,,,,,,,,,,,,
1001543,Noah Konn,S50,,1,,,,,,,,,,,,,,,,,
405,Charlie Schieck,S50,,1,,,,,,,,,,,,,,,,,
236,Rex Kirkby,S50,,1,,,,,,,,,,,,,,,,,
1,Cedric Robinson,S50,,1,,,,,,,,,,,,,,,,,
1001592,Xavier Paquette,S50,,,1,,,,,,,,,,,,,,,,
278,Mike Izzy,S50,,,1,,,,,,,,,,,,,,,,
443,Max Mauldin,S50,,,1,,,,,,,,,,,,,,,,
306,Tor Tuck,S50,,,1,,,,,,,,,,,,,,,,
1001235,Ludwig Koch Schroder,S50,,,1,,,,,,,,,,,,,,,,
298,Tommy Tuck,S50,,,1,,,,,,,,,,,,,,,,
122,Mika Kandinsky,S50,,,,1,,,,,,,,,,,,,,,
226,Austin Roenick,S50,,,,1,,,,,,,,,,,,,,,
48,Lallo Selman,S50,,,,1,,,,,,,,,,,,,,,
501,Noah Brusky,S50,,,,1,,,,,,,,,,,,,,,
75,Gabriel Johnson,S50,,,,1,,,,,,,,,,,,,,,
429,Knox Booth,S50,,,,1,,,,,,,,,,,,,,,
1001616,Viktor Valentine,S50,,,,,,1,,,,,,,,,,,,,
236,Rex Kirkby,S51,,,,,,,1,,,,,,,,,,,,
137,Reginald MacIntyre,S51,,,,,,,0,,,,,,,,,,,,
170,Perry Morgan,S51,,,,,,,0,,,,,,,,,,,,
1001603,Dank Boija,S51,,,,,,,,0,,,,,,,,,,,
310,Tony Pepperoni,S51,,,,,,,,0,,,,,,,,,,,
67,Geezus Kryyst,S51,,,,,,,,1,,,,,,,,,,,
40,Corey Kennedy,S51,,,,,,,,,1,,,,,,,,,,
509,Josef Kubinec,S51,,,,,,,,,0,,,,,,,,,,
191,Ola Wagstrom,S51,,,,,,,,,0,,,,,,,,,,
62,Cameron Carter II,S51,,,,,,,,,,1,,,,,,,,,
21,Hippo Passamus,S51,,,,,,,,,,0,,,,,,,,,
310,Tony Pepperoni,S51,,,,,,,,,,0,,,,,,,,,
264,Kata Vilde,S51,,,,,,,,,,,0,,,,,,,,
463,Aleister Cain,S51,,,,,,,,,,,0,,,,,,,,
298,Tommy Tuck,S51,,,,,,,,,,,1,,,,,,,,
380,Calogero Crudelli,S51,,,,,,,,,,,,0,,,,,,,
569,Kaspars Claude,S51,,,,,,,,,,,,0,,,,,,,
98,Hugh Jazz,S51,,,,,,,,,,,,1,,,,,,,
306,Tor Tuck,S51,,,,,,,,,,,,,1,,,,,,
70,Tig Murphy,S51,,,,,,,,,,,,,0,,,,,,
40,Corey Kennedy,S51,,,,,,,,,,,,,0,,,,,,
310,Tony Pepperoni,S51,,,,,,,,,,,,,,1,,,,,
476,Nicholas Williams,S51,,,,,,,,,,,,,,0,,,,,
306,Tor Tuck,S51,,,,,,,,,,,,,,0,,,,,
437,Oliver Cleary,S51,,,,,,,,,,,,,,,1,,,,
298,Tommy Tuck,S51,,,,,,,,,,,,,,,,1,,,
492,Piotr Czerkawski,S51,,,,,,,,,,,,,,,,,1,,
310,Tony Pepperoni,S51,,,,,,,,,,,,,,,,,,1,
310,Tony Pepperoni,S51,,,,,,,,,,,,,,,,,,,1
84,Robert Phelps,S51,,,,,,1,,,,,,,,,,,,,
70,Tig Murphy,S51,,,,,,1,,,,,,,,,,,,,
86,Aaron Wilson,S51,,,,,,1,,,,,,,,,,,,,
1001643,Zivan Zidek,S51,,,,,,1,,,,,,,,,,,,,
87,Skao Anazibf,S51,,,,,,1,,,,,,,,,,,,,
78,Dale Miller,S51,,,,,,1,,,,,,,,,,,,,
79,Jagger Fouquette,S51,,,,,,1,,,,,,,,,,,,,
1001603,Dank Boija,S51,,,,,,1,,,,,,,,,,,,,
1001367,Louie Garrett,S51,,,,,,1,,,,,,,,,,,,,
512,Iam Essellemm,S51,,,,,,1,,,,,,,,,,,,,
98,Hugh Jazz,S51,,,,,,1,,,,,,,,,,,,,
791,Al Kayhall,S51,,,,,,1,,,,,,,,,,,,,
71,Akashi SixNine,S51,,,,,,1,,,,,,,,,,,,,
74,Jax Duggan,S51,,,,,,1,,,,,,,,,,,,,
75,Gabriel Johnson,S51,,,,,,1,,,,,,,,,,,,,
76,Samuel Michaud,S51,,,,,,1,,,,,,,,,,,,,
1001369,Sami Owens,S51,,,,,,1,,,,,,,,,,,,,
1001648,Vegeta Muerto,S51,,,,,,1,,,,,,,,,,,,,
67,Geezus Kryyst,S51,,,,,,1,,,,,,,,,,,,,
1101302,Pucky Stopz,S51,,,,,,1,,,,,,,,,,,,,
310,Tony Pepperoni,S51,1,,,,,,,,,,,,,,,,,,
476,Nicholas Williams,S51,1,,,,,,,,,,,,,,,,,,
191,Ola Wagstrom,S51,1,,,,,,,,,,,,,,,,,,
306,Tor Tuck,S51,1,,,,,,,,,,,,,,,,,,
40,Corey Kennedy,S51,1,,,,,,,,,,,,,,,,,,
298,Tommy Tuck,S51,1,,,,,,,,,,,,,,,,,,
193,Anders Christiansen,S51,,1,,,,,,,,,,,,,,,,,
62,Cameron Carter II,S51,,1,,,,,,,,,,,,,,,,,
84,Robert Phelps,S51,,1,,,,,,,,,,,,,,,,,
70,Tig Murphy,S51,,1,,,,,,,,,,,,,,,,,
505,Harvey Danger,S51,,1,,,,,,,,,,,,,,,,,
264,Kata Vilde,S51,,1,,,,,,,,,,,,,,,,,
492,Piotr Czerkawski,S51,,,1,,,,,,,,,,,,,,,,
349,Bobby Watson,S51,,,1,,,,,,,,,,,,,,,,
478,DeMaricus Smyth,S51,,,1,,,,,,,,,,,,,,,,
44,Parker Smeb,S51,,,1,,,,,,,,,,,,,,,,
236,Rex Kirkby,S51,,,1,,,,,,,,,,,,,,,,
99,Harry Carpet,S51,,,1,,,,,,,,,,,,,,,,
87,Skao Anazibf,S51,,,,1,,,,,,,,,,,,,,,
98,Hugh Jazz,S51,,,,1,,,,,,,,,,,,,,,
380,Calogero Crudelli,S51,,,,1,,,,,,,,,,,,,,,
569,Kaspars Claude,S51,,,,1,,,,,,,,,,,,,,,
11,Satoshi Zizagooney,S51,,,,1,,,,,,,,,,,,,,,
495,Patrick Niederreiter,S51,,,,1,,,,,,,,,,,,,,,
1100192,Aleksi O'Koivu-Volkova,S51,,,,,,1,,,,,,,,,,,,,
207,Joln Dubolk,S52,,,,,,,0,,,,,,,,,,,,
40,Corey Kennedy,S52,,,,,,,0,,,,,,,,,,,,
4,Eric Vanderberg,S52,,,,,,,1,,,,,,,,,,,,
160,Alex Winters,S52,,,,,,,,0,,,,,,,,,,,
147,Luke Thomason,S52,,,,,,,,0,,,,,,,,,,,
132,Peter Larson,S52,,,,,,,,1,,,,,,,,,,,
205,Nikolai Evans,S52,,,,,,,,,1,,,,,,,,,,
415,Steven Moyer,S52,,,,,,,,,0,,,,,,,,,,
22,Michael Scarn,S52,,,,,,,,,0,,,,,,,,,,
62,Cameron Carter II,S52,,,,,,,,,,1,,,,,,,,,
15,Viktor Marius,S52,,,,,,,,,,0,,,,,,,,,
491,Lil' Manius,S52,,,,,,,,,,0,,,,,,,,,
1100157,Chris Partridge,S52,,,,,,,,,,,0,,,,,,,,
33,Tibuk Soonika,S52,,,,,,,,,,,0,,,,,,,,
132,Peter Larson,S52,,,,,,,,,,,1,,,,,,,,
506,Jake Primeau,S52,,,,,,,,,,,,0,,,,,,,
331,Markus Tegernako,S52,,,,,,,,,,,,0,,,,,,,
130,Bobby Lane,S52,,,,,,,,,,,,1,,,,,,,
70,Tig Murphy,S52,,,,,,,,,,,,,1,,,,,,
405,Charlie Schieck,S52,,,,,,,,,,,,,0,,,,,,
205,Nikolai Evans,S52,,,,,,,,,,,,,0,,,,,,
442,Philipp Winter,S52,,,,,,,,,,,,,,1,,,,,
86,Aaron Wilson,S52,,,,,,,,,,,,,,0,,,,,
132,Peter Larson,S52,,,,,,,,,,,,,,0,,,,,
437,Oliver Cleary,S52,,,,,,,,,,,,,,,1,,,,
298,Tommy Tuck,S52,,,,,,,,,,,,,,,,1,,,
297,Emiko Spector,S52,,,,,,,,,,,,,,,,1,,,
442,Philipp Winter,S52,,,,,,,,,,,,,,,,,1,,
442,Philipp Winter,S52,,,,,,,,,,,,,,,,,,1,
132,Peter Larson,S52,,,,,,,,,,,,,,,,,,,1
143,Barret McCarthy,S52,,,,,,1,,,,,,,,,,,,,
153,Jax Aittokallio,S52,,,,,,1,,,,,,,,,,,,,
1002707,Noah Andros,S52,,,,,,1,,,,,,,,,,,,,
1001685,Backdoor Barnacle,S52,,,,,,1,,,,,,,,,,,,,
155,Derek Bohne Jr.,S52,,,,,,1,,,,,,,,,,,,,
133,Scottey Crawfling,S52,,,,,,1,,,,,,,,,,,,,
146,Rainbow Dash,S52,,,,,,1,,,,,,,,,,,,,
136,Andrej Doskocil,S52,,,,,,1,,,,,,,,,,,,,
144,Craig Finley,S52,,,,,,1,,,,,,,,,,,,,
163,Phineas Gold,S52,,,,,,1,,,,,,,,,,,,,
1002526,William Goose,S52,,,,,,1,,,,,,,,,,,,,
148,David Kastrba,S52,,,,,,1,,,,,,,,,,,,,
132,Peter Larson,S52,,,,,,1,,,,,,,,,,,,,
137,Reginald MacIntyre,S52,,,,,,1,,,,,,,,,,,,,
203,Anastasia O'Koivu,S52,,,,,,1,,,,,,,,,,,,,
226,Austin Roenick,S52,,,,,,1,,,,,,,,,,,,,
147,Luke Thomason,S52,,,,,,1,,,,,,,,,,,,,
142,David Vent,S52,,,,,,1,,,,,,,,,,,,,
160,Alex Winters,S52,,,,,,1,,,,,,,,,,,,,
415,Steven Moyer,S52,1,,,,,,,,,,,,,,,,,,
442,Philipp Winter,S52,1,,,,,,,,,,,,,,,,,,
160,Alex Winters,S52,1,,,,,,,,,,,,,,,,,,
405,Charlie Schieck,S52,1,,,,,,,,,,,,,,,,,,
70,Tig Murphy,S52,1,,,,,,,,,,,,,,,,,,
132,Peter Larson,S52,1,,,,,,,,,,,,,,,,,,
55,Daniel Smeb,S52,,1,,,,,,,,,,,,,,,,,
216,Flacko Lagerfield,S52,,1,,,,,,,,,,,,,,,,,
86,Aaron Wilson,S52,,1,,,,,,,,,,,,,,,,,
6,Poopity Scoop,S52,,1,,,,,,,,,,,,,,,,,
205,Nikolai Evans,S52,,1,,,,,,,,,,,,,,,,,
1100157,Chris Partridge,S52,,1,,,,,,,,,,,,,,,,,
147,Luke Thomason,S52,,,1,,,,,,,,,,,,,,,,
62,Cameron Carter II,S52,,,1,,,,,,,,,,,,,,,,
510,Andreas Kvalheim,S52,,,1,,,,,,,,,,,,,,,,
143,Barret McCarthy,S52,,,1,,,,,,,,,,,,,,,,
404,Leopold Lockhart,S52,,,1,,,,,,,,,,,,,,,,
298,Tommy Tuck,S52,,,1,,,,,,,,,,,,,,,,
550,Luca Vecceli,S52,,,,,,1,,,,,,,,,,,,,
506,Jake Primeau,S52,,,,1,,,,,,,,,,,,,,,
130,Bobby Lane,S52,,,,1,,,,,,,,,,,,,,,
163,Phineas Gold,S52,,,,1,,,,,,,,,,,,,,,
115,Cal Clucker,S52,,,,1,,,,,,,,,,,,,,,
373,Adam Barron,S52,,,,1,,,,,,,,,,,,,,,
331,Markus Tegernako,S52,,,,1,,,,,,,,,,,,,,,
143,Barret McCarthy,S53,,,,,,,1,,,,,,,,,,,,
369,Slip McScruff,S53,,,,,,,0,,,,,,,,,,,,
70,Tig Murphy,S53,,,,,,,0,,,,,,,,,,,,
310,Tony Pepperoni,S53,,,,,,,,0,,,,,,,,,,,
67,Geezus Kryyst,S53,,,,,,,,1,,,,,,,,,,,
75,Gabriel Johnson,S53,,,,,,,,0,,,,,,,,,,,
185,Slap McShotty,S53,,,,,,,,,0,,,,,,,,,,
20,Bobby Sharp,S53,,,,,,,,,0,,,,,,,,,,
291,Maxime Bouchard,S53,,,,,,,,,1,,,,,,,,,,
491,Lil' Manius,S53,,,,,,,,,,1,,,,,,,,,
356,Collin Gibbles,S53,,,,,,,,,,0,,,,,,,,,
384,Commander Shepard,S53,,,,,,,,,,0,,,,,,,,,
463,Aleister Cain,S53,,,,,,,,,,,0,,,,,,,,
1,Cedric Robinson,S53,,,,,,,,,,,0,,,,,,,,
165,Johannes Leitner,S53,,,,,,,,,,,1,,,,,,,,
551,Ivan Maximus,S53,,,,,,,,,,,,1,,,,,,,
232,Luca Del Vecchio,S53,,,,,,,,,,,,0,,,,,,,
577,Alexei Rykov,S53,,,,,,,,,,,,0,,,,,,,
6,Poopity Scoop,S53,,,,,,,,,,,,,1,,,,,,
271,Brennan Kennedy Jr.,S53,,,,,,,,,,,,,0,,,,,,
216,Flacko Lagerfield,S53,,,,,,,,,,,,,,0,,,,,
191,Ola Wagstrom,S53,,,,,,,,,,,,,,1,,,,,
6,Poopity Scoop,S53,,,,,,,,,,,,,,0,,,,,
653,Shaquille Derisraka,S53,,,,,,,,,,,,,,,1,,,,
165,Johannes Leitner,S53,,,,,,,,,,,,,,,,1,,,
191,Ola Wagstrom,S53,,,,,,,,,,,,,,,,,1,,
216,Flacko Lagerfield,S53,,,,,,,,,,,,,,,,,,1,
216,Flacko Lagerfield,S53,,,,,,,,,,,,,,,,,,,1
70,Tig Murphy,S53,,,,,,1,,,,,,,,,,,,,
71,Akashi SixNine,S53,,,,,,1,,,,,,,,,,,,,
74,Jax Duggan,S53,,,,,,1,,,,,,,,,,,,,
75,Gabriel Johnson,S53,,,,,,1,,,,,,,,,,,,,
76,Samuel Michaud,S53,,,,,,1,,,,,,,,,,,,,
78,Dale Miller,S53,,,,,,1,,,,,,,,,,,,,
79,Jagger Fouquette,S53,,,,,,1,,,,,,,,,,,,,
84,Robert Phelps,S53,,,,,,1,,,,,,,,,,,,,
86,Aaron Wilson,S53,,,,,,1,,,,,,,,,,,,,
87,Skao Anazibf,S53,,,,,,1,,,,,,,,,,,,,
98,Hugh jazz,S53,,,,,,1,,,,,,,,,,,,,
216,Flacko Lagerfield,S53,,,,,,1,,,,,,,,,,,,,
417,Knute Knurtsson,S53,,,,,,1,,,,,,,,,,,,,
535,Troy McClure III,S53,,,,,,1,,,,,,,,,,,,,
540,Jakob Hamr,S53,,,,,,1,,,,,,,,,,,,,
621,Sophia Bennett,S53,,,,,,1,,,,,,,,,,,,,
67,Geezus Kryyst,S53,,,,,,1,,,,,,,,,,,,,
66,Elle Rush,S53,,,,,,1,,,,,,,,,,,,,
301,Karlstrasse Scholz,S53,,,,,,,,,,,,,0,,,,,,
185,Slap McShotty,S53,1,,,,,,,,,,,,,,,,,,
191,Ola Wagstrom,S53,1,,,,,,,,,,,,,,,,,,
216,Flacko Lagerfield,S53,1,,,,,,,,,,,,,,,,,,
6,Poopity Scoop,S53,1,,,,,,,,,,,,,,,,,,
75,Gabriel Johnson,S53,1,,,,,,,,,,,,,,,,,,
1,Cedric Robinson,S53,1,,,,,,,,,,,,,,,,,,
310,Tony Pepperoni,S53,,1,,,,,,,,,,,,,,,,,
84,Robert Phelps,S53,,1,,,,,,,,,,,,,,,,,
147,Luke Thomason,S53,,1,,,,,,,,,,,,,,,,,
271,Brennan Kennedy Jr.,S53,,1,,,,,,,,,,,,,,,,,
301,Karlstrasse Scholz,S53,,1,,,,,,,,,,,,,,,,,
165,Johannes Leitner,S53,,1,,,,,,,,,,,,,,,,,
86,Aaron Wilson,S53,,,1,,,,,,,,,,,,,,,,
442,Philipp Winter,S53,,,1,,,,,,,,,,,,,,,,
492,Piotr Czerkawski,S53,,,1,,,,,,,,,,,,,,,,
10,Cassius Darrow,S53,,,1,,,,,,,,,,,,,,,,
70,Tig Murphy,S53,,,1,,,,,,,,,,,,,,,,
463,Aleister Cain,S53,,,1,,,,,,,,,,,,,,,,
551,Ivan Maximus,S53,,,,1,,,,,,,,,,,,,,,
577,Alexei Rykov,S53,,,,1,,,,,,,,,,,,,,,
547,Joseph Weston,S53,,,,1,,,,,,,,,,,,,,,
539,Ursin Zimmermann,S53,,,,1,,,,,,,,,,,,,,,
435,Disisde Dayudie,S53,,,,1,,,,,,,,,,,,,,,
232,Luca Del Vecchio,S53,,,,1,,,,,,,,,,,,,,,
463,Aleister Cain,S54,,,,,,,,1,,,,,,,,,,,
70,Tig Murphy,S54,,,,,,,0,,,,,,,,,,,,
404,Leopold Lockhart,S54,,,,,,,1,,,,,,,,,,,,
406,Dominic Montgomery,S54,,,,,,,0,,,,,,,,,,,,
476,Nicholas Williams,S54,,,,,,,,0,,,,,,,,,,,
219,Matt Kholin,S54,,,,,,,,,0,,,,,,,,,,
583,Ryan Shepard,S54,,,,,,,,,0,,,,,,,,,,
510,Andreas Kvalheim,S54,,,,,,,,,,1,,,,,,,,,
219,Matt Kholin,S54,,,,,,,,,,0,,,,,,,,,
22,Michael Scarn,S54,,,,,,,,,,0,,,,,,,,,
67,Geezus Kryyst,S54,,,,,,,,,,,0,,,,,,,,
99,Harry Carpet,S54,,,,,,,,,,,0,,,,,,,,
834,Elizabeth Doyle,S54,,,,,,,,,,,1,,,,,,,,
834,Elizabeth Doyle,S54,,,,,,,,,,,,1,,,,,,,
481,Ruslan Zaporozhets,S54,,,,,,,,,,,,0,,,,,,,
815,Bale,S54,,,,,,,,,,,,0,,,,,,,
271,Brennan Kennedy Jr.,S54,,,,,,,,,,,,,0,,,,,,
29,Alexander Selich,S54,,,,,,,,,,,,,0,,,,,,
44,Parker Smeb,S54,,,,,,,,,,,,,1,,,,,,
216,Flacko Lagerfield,S54,,,,,,,,,,,,,,1,,,,,
310,Tony Pepperoni,S54,,,,,,,,,,,,,,0,,,,,
506,Jake Primeau,S54,,,,,,,,,,,,,,,1,,,,
834,Elizabeth Doyle,S54,,,,,,,,,,,,,,,,1,,,
216,Flacko Lagerfield,S54,,,,,,,,,,,,,,,,,1,,
216,Flacko Lagerfield,S54,,,,,,,,,,,,,,,,,,1,
216,Flacko Lagerfield,S54,,,,,,,,,,,,,,,,,,,1
75,Gabriel Johnson,S54,,1,,,,,,,,,,,,,,,,,
467,Charlie Serpe,S54,,,,,,1,,,,,,,,,,,,,
466,Darnell Johnson,S54,,,,,,1,,,,,,,,,,,,,
478,DeMaricus Smyth,S54,,,,,,1,,,,,,,,,,,,,
482,Joe Kurczewski,S54,,,,,,1,,,,,,,,,,,,,
490,Jimmy Slothface,S54,,,,,,1,,,,,,,,,,,,,
207,Joln DuBolk,S54,,,,,,1,,,,,,,,,,,,,
569,Kaspars Claude,S54,,,,,,1,,,,,,,,,,,,,
491,Lil' Manius,S54,,,,,,1,,,,,,,,,,,,,
470,Lyle Odelein III,S54,,,,,,1,,,,,,,,,,,,,
489,Michael Fox,S54,,,,,,1,,,,,,,,,,,,,
475,Mika Mayfield,S54,,,,,,1,,,,,,,,,,,,,
801,Mitchell van der Heijden,S54,,,,,,1,,,,,,,,,,,,,
476,Nicholas Williams,S54,,,,,,1,,,,,,,,,,,,,
228,Olivier Cloutier,S54,,,,,,1,,,,,,,,,,,,,
578,Thomas Vanice,S54,,,,,,1,,,,,,,,,,,,,
463,Aleister Cain,S54,,,,,,1,,,,,,,,,,,,,
738,"Olli Saarinen, Jr",S54,,,,,,1,,,,,,,,,,,,,
216,Flacko Lagerfield,S54,1,,,,,,,,,,,,,,,,,,
310,Tony Pepperoni,S54,1,,,,,,,,,,,,,,,,,,
44,Parker Smeb,S54,1,,,,,,,,,,,,,,,,,,
271,Brennan Kennedy Jr.,S54,1,,,,,,,,,,,,,,,,,,
834,Elizabeth Doyle,S54,1,,,,,,,,,,,,,,,,,,
219,Matt Kholin,S54,,1,,,,,,,,,,,,,,,,,
23,Monkey D. Luffy,S54,,1,,,,,,,,,,,,,,,,,
55,Daniel Smeb,S54,,1,,,,,,,,,,,,,,,,,
40,Corey Kennedy,S54,,1,,,,,,,,,,,,,,,,,
99,Harry Carpet,S54,,1,,,,,,,,,,,,,,,,,
510,Andreas Kvalheim,S54,,,1,,,,,,,,,,,,,,,,
323,Julio Tokolosh,S54,,,1,,,,,,,,,,,,,,,,
84,Robert Phelps,S54,,,1,,,,,,,,,,,,,,,,
10,Cassius Darrow,S54,,,1,,,,,,,,,,,,,,,,
29,Alexander Selich,S54,,,1,,,,,,,,,,,,,,,,
67,Geezus Kryyst,S54,,,1,,,,,,,,,,,,,,,,
491,Lil' Manius,S54,,,,,,,,0,,,,,,,,,,,
481,Ruslan Zaporozhets,S54,,,,1,,,,,,,,,,,,,,,
815,Bale,S54,,,,1,,,,,,,,,,,,,,,
791,Al Kayhall,S54,,,,1,,,,,,,,,,,,,,,
736,Alex Petrenko,S54,,,,1,,,,,,,,,,,,,,,
731,Luc-Pierre Lespineau-Lebrunette,S54,,,,1,,,,,,,,,,,,,,,
834,Elizabeth Doyle,S54,,,,1,,,,,,,,,,,,,,,
54,Martijn  Westbroek,S54,,,,,,,,,1,,,,,,,,,,
54,Martijn  Westbroek,S54,,,,,,,,,,,,,,0,,,,,
54,Martijn  Westbroek,S54,1,,,,,,,,,,,,,,,,,,
271,Brennan Kennedy Jr.,S55,,,,,,,0,,,,,,,,,,,,
